,All stations,All stations,All stations,All stations,All stations
,SH,SE,LT,SUM,ORG
2011-01-25,-1.1679502222222027,-13.358921191623494,286.4668714138457,271.94,271.94
2011-01-26,2.5696329218107508,-13.29368229754499,286.46404937573425,275.74,275.74
2011-01-27,0.9045014650205871,-13.22571777381944,286.46121630879884,274.14,274.14
2011-01-28,3.437614353909453,-13.155986554610138,286.4583722007007,276.74,276.74
2011-01-29,2.5696608395061844,-13.085177845703868,286.4555170061977,275.94,275.94
2011-01-30,3.701087604938266,-13.013738284985664,286.4526506800474,277.14,277.14
2011-01-31,5.632122205761277,-12.941895304623245,286.44977309886195,279.14,279.14
2011-02-01,4.562827061728399,-12.869711044690575,286.44688398296216,278.14,278.14
2011-02-02,1.4930691687242756,-12.797052320103262,286.443983151379,275.14,275.14
2011-02-03,-4.5774933333333365,-12.723577019890286,286.4410703532236,269.14,269.14
2011-02-04,-5.449415111111136,-12.648730271738486,286.4381453828496,268.34,268.34
2011-02-05,-2.923425185185181,-12.571782907006138,286.4352080921913,270.94,270.94
2011-02-06,-5.000383736625508,-12.491874559541486,286.432258296167,268.94,268.94
2011-02-07,-1.0811596378600825,-12.40813630344843,286.4292959413085,272.94,272.94
2011-02-08,1.4335228312756385,-12.31984379719745,286.4263209659218,275.53999999999996,275.53999999999996
2011-02-09,0.3431695802468653,-12.22650305719003,286.4233334769431,274.53999999999996,274.53999999999996
2011-02-10,1.4475704362139936,-12.127904120346045,286.42033368413206,275.74,275.74
2011-02-11,-0.25316898765436235,-12.02415280548064,286.417321793135,274.14,274.14
2011-02-12,-3.358689975308664,-11.915607894450261,286.4142978697589,271.14,271.14
2011-02-13,-5.468464987654272,-11.802796848203798,286.41126183585806,269.14,269.14
2011-02-14,-2.1818566584362316,-11.68635688904368,286.4082135474799,272.53999999999996,272.53999999999996
2011-02-15,0.9018118847736787,-11.56696466318698,286.4051527784133,275.74,275.74
2011-02-16,1.5831748477365863,-11.445254265345625,286.402079417609,276.53999999999996,276.53999999999996
2011-02-17,4.662838255144038,-11.321831568032621,286.3989933128886,279.74,279.74
2011-02-18,-1.0585950288065646,-11.197299312057737,286.3958943408643,274.14,274.14
2011-02-19,-3.180497646090487,-11.072284950042842,286.3927825961333,272.14,272.14
2011-02-20,2.0977875226337233,-10.947445683588171,286.3896581609544,277.53999999999996,277.53999999999996
2011-02-21,3.9769181234567554,-10.823439261607575,286.3865211381508,279.53999999999996,279.53999999999996
2011-02-22,1.257428543209869,-10.700799696655565,286.3833711534457,276.94,276.94
2011-02-23,1.1395505514403794,-10.579758601988317,286.38020805054794,276.94,276.94
2011-02-24,3.023137975308657,-10.460170035090073,286.3770320597814,278.94,278.94
2011-02-25,2.7076759176954965,-10.3415193908599,286.3738434731644,278.74,278.74
2011-02-26,1.1923360658436195,-10.222978582751637,286.370642516908,277.34,277.34
2011-02-27,0.6761007407407646,-10.103530231996956,286.3674294912562,276.94,276.94
2011-02-28,2.7578748312757284,-9.98207965934239,286.36420482806665,279.14,279.14
2011-03-01,-1.3634220246913742,-9.857547123700613,286.360969148392,275.14,275.14
2011-03-02,-4.4887435061728524,-9.728979575337746,286.3577230815106,272.14,272.14
2011-03-03,-5.6188831604937945,-9.595583890560533,286.3544670510543,271.14,271.14
2011-03-04,-4.754521020576192,-9.456680344916833,286.351201365493,272.14,272.14
2011-03-05,-5.896257843621413,-9.311668477336298,286.3479263209577,271.14,271.14
2011-03-06,-5.644703604938286,-9.159938394768744,286.344641999707,271.53999999999996,271.53999999999996
2011-03-07,-1.0005425514403328,-9.000805739251348,286.34134829069166,276.34,276.34
2011-03-08,3.635479967078197,-8.833525156877101,286.3380451897989,281.14,281.14
2011-03-09,4.46268470781888,-8.657417561138914,286.33473285332,282.14,282.14
2011-03-10,3.4806426337448784,-8.47205403838791,286.331411404643,281.34,281.34
2011-03-11,8.089265777777825,-8.277346420011952,286.3280806422341,286.14,286.14
2011-03-12,5.688807242798418,-8.073547891150497,286.3247406483521,283.94,283.94
2011-03-13,-0.3201967407407551,-7.861194698707891,286.32139143944863,278.14,278.14
2011-03-14,-6.53703190123457,-7.641000855174525,286.3180327564091,272.14,272.14
2011-03-15,-7.7608960000000025,-7.41376829898951,286.3146642989895,271.14,271.14
2011-03-16,-5.99100602469133,-7.180279923223566,286.3112859479149,273.14,273.14
2011-03-17,-3.2267346172839666,-6.941163065336639,286.3078976826206,276.14,276.14
2011-03-18,-0.6675932181069584,-6.6969061616116505,286.3044993797186,278.94,278.94
2011-03-19,1.8868416790123774,-6.447932454993861,286.3010907759815,281.74,281.74
2011-03-20,3.4369514403291532,-6.194623393997006,286.2976719536678,283.53999999999996,283.53999999999996
2011-03-21,3.5832048724279844,-5.937447698834035,286.29424282640605,283.94,283.94
2011-03-22,7.526263572016433,-5.677066883954012,286.29080331193757,288.14,288.14
2011-03-23,-1.3329956872428284,-5.414357784713445,286.28735347195624,279.53999999999996,279.53999999999996
2011-03-24,-2.193575506172806,-5.1503178126281455,286.28389331880095,278.94,278.94
2011-03-25,-0.2545079835390993,-4.885914959417107,286.2804229429562,281.14,281.14
2011-03-26,-3.5149753415637974,-4.621967113907317,286.2769424554711,278.14,278.14
2011-03-27,-3.774351012345676,-4.359101061985257,286.2734520743309,278.14,278.14
2011-03-28,-1.832189366255136,-4.0977625443297825,286.2699519105849,280.34,280.34
2011-03-29,0.511821168724282,-3.8382633015873466,286.26644213286306,282.94,282.94
2011-03-30,-0.3421181893004359,-3.5808048397702805,286.2629230290707,282.34,282.34
2011-03-31,0.006173366255154633,-3.325568125867221,286.25939475961206,282.94,282.94
2011-04-01,1.9569808065843404,-3.072838163974893,286.25585735739054,285.14,285.14
2011-04-02,1.7106951111111357,-2.8230059540820207,286.25231084297087,285.14,285.14
2011-04-03,2.067769547325156,-2.576524681419528,286.2487551340944,285.74,285.74
2011-04-04,5.228745218107008,-2.3339357532250347,286.245190535118,289.14,289.14
2011-04-05,0.9941525596707947,-2.0957700087797093,286.2416174491089,285.14,285.14
2011-04-06,-0.23558426337450555,-1.8624520692279134,286.2380363326024,284.14,284.14
2011-04-07,-1.2602179423868165,-1.6342296627307178,286.2344476051175,283.34,283.34
2011-04-08,0.3203338271604821,-1.4111854886560309,286.23085166149554,285.14,285.14
2011-04-09,-1.8939313251028693,-1.1933174727645905,286.22724879786745,283.14,283.14
2011-04-10,-0.1029671769547349,-0.9806720593768432,286.22363923633156,285.14,285.14
2011-04-11,-0.3066473086420274,-0.7733759067958772,286.2200232154379,285.14,285.14
2011-04-12,1.49523489711936,-0.5716359202108947,286.2164010230915,287.14,287.14
2011-04-13,1.3029433415637754,-0.37571612835716905,286.2127727867934,287.14,287.14
2011-04-14,-3.883199473251068,-0.1859391690190364,286.2091386422701,282.14,282.14
2011-04-15,-6.062887637860058,-0.0026110298073831473,286.2054986676674,280.14,280.14
2011-04-16,-0.2359211193415831,0.17406841264755712,286.201852706694,286.14,286.14
2011-04-17,0.5977428806584726,0.3440564998313107,286.1982006195102,287.14,287.14
2011-04-18,2.2379662222222123,0.507491433355824,286.19454234442196,288.94,288.94
2011-04-19,1.6843489711934012,0.6647730897961992,286.19087793901036,288.53999999999996,288.53999999999996
2011-04-20,3.7362715390946732,0.8165209506937003,286.18720751021164,290.74,290.74
2011-04-21,2.3929618436213786,0.9635070983528635,286.1835310580257,289.53999999999996,289.53999999999996
2011-04-22,3.853599341563779,1.106551767513679,286.17984889092253,291.14,291.14
2011-04-23,2.5173848230452904,1.2464534606286861,286.176161716326,289.94,289.94
2011-04-24,3.5835398847736997,1.3839898653400269,286.17247024988626,291.14,291.14
2011-04-25,-0.548809744855987,1.5200348666372747,286.1687748782187,287.14,287.14
2011-04-26,-2.0806281481480937,1.6555520985153294,286.1650760496328,285.74,285.74
2011-04-27,-3.8129576296296364,1.79158350767608,286.16137412195354,284.14,284.14
2011-04-28,-2.146903440329197,1.9292341518404896,286.1576692884887,285.94,285.94
2011-04-29,-2.083599012345644,2.069637253347935,286.1539617589977,286.14,286.14
2011-04-30,2.775866995884769,2.213881244423476,286.15025175969174,291.14,291.14
2011-05-01,-1.5694866172839284,2.362947055259667,286.14653956202426,286.94,286.94
2011-05-02,-1.9204653827160314,2.5176396409103745,286.14282574180567,286.74,286.74
2011-05-03,-0.6776343703704129,2.6785237135096622,286.13911065686074,288.14,288.14
2011-05-04,-1.8412378600823445,2.8458433801495744,286.13539447993276,287.14,287.14
2011-05-05,-1.3112322633744498,3.0195549659812855,286.13167729739314,287.84,287.84
2011-05-06,-0.3873482798353507,3.1993886729287055,286.12795960690664,288.94,288.94
2011-05-07,0.630807176954761,3.384951336426411,286.1242414866188,290.14,290.14
2011-05-08,-2.5563599012345435,3.5758369194625743,286.12052298177196,287.14,287.14
2011-05-09,-3.348479868312779,3.771675743043147,286.1168041252696,286.53999999999996,286.53999999999996
2011-05-10,-1.345137514403234,3.9720521037399408,286.1130854106633,288.74,288.74
2011-05-11,0.054140576131658236,4.1764919401850875,286.10936748368323,290.34,290.34
2011-05-12,2.4499078847736655,4.384441014117613,286.1056511011087,292.94,292.94
2011-05-13,4.2428190288065935,4.595244033733081,286.1019369374603,294.94,294.94
2011-05-14,4.233573662551407,4.808201373500992,286.0982249639476,295.14,295.14
2011-05-15,0.8228493168724071,5.02263502957004,286.09451565355755,291.94,291.94
2011-05-16,0.8112553086419325,5.237935306678196,286.09080938467986,292.14,292.14
2011-05-17,-1.400714403292227,5.453607941620874,286.08710646167134,290.14,290.14
2011-05-18,-2.21272204115229,5.669315041458162,286.0834069996941,289.53999999999996,289.53999999999996
2011-05-19,2.1754100411522472,5.884878935422023,286.0797110234257,294.14,294.14
2011-05-20,-0.03622426337454954,6.100205829218737,286.0760184341558,292.14,292.14
2011-05-21,1.7524576131687581,6.315213327689833,286.0723290591414,294.14,294.14
2011-05-22,2.54159328395059,6.529763825892985,286.0686428901564,295.14,295.14
2011-05-23,0.3314818106995858,6.743558220969987,286.0649599683304,293.14,293.14
2011-05-24,-3.277375999999947,6.956095562384121,286.06128043761584,289.74,289.74
2011-05-25,-6.084336329218104,7.166731817333016,286.0576045118851,287.14,287.14
2011-05-26,-5.4887263868312175,7.3747939982723665,286.05393238855885,287.94,287.94
2011-05-27,-1.4899294814814539,7.579665093035715,286.0502643884457,292.14,292.14
2011-05-28,-2.687441382716031,7.780840455764235,286.0466009269518,291.14,291.14
2011-05-29,1.5191697119341256,7.977887905599289,286.04294238246655,295.53999999999996,295.53999999999996
2011-05-30,2.530342320987643,8.170368500390396,286.03928917862197,296.74,296.74
2011-05-31,4.146563028806554,8.357795195127096,286.0356417760663,298.53999999999996,298.53999999999996
2011-06-01,4.568382288065891,8.539617134067328,286.03200057786677,299.14,299.14
2011-06-02,2.3963930864197778,8.715240934715553,286.02836597886466,297.14,297.14
2011-06-03,1.2311419259258969,8.884119642591713,286.0247384314824,296.14,296.14
2011-06-04,-2.526991012345718,9.045872521380034,286.02111849096565,292.53999999999996,292.53999999999996
2011-06-05,1.3221314897119214,9.200361867647757,286.0175066426403,296.53999999999996,296.53999999999996
2011-06-06,1.3783813004115473,9.34771512210989,286.0139035774786,296.74,296.74
2011-06-07,2.2413072592593153,9.48838281186869,286.010309928872,297.74,297.74
2011-06-08,3.5101404444444597,9.623133324054095,286.00672623150143,299.14,299.14
2011-06-09,1.383848427983537,9.752998683582291,286.00315288843416,297.14,297.14
2011-06-10,-2.5386477037037025,9.879057491450737,285.99959021225294,293.34,293.34
2011-06-11,-1.2583590452674684,10.002320488597718,285.99603855666976,294.74,294.74
2011-06-12,1.0238211687242824,10.123680658702312,285.9924981725734,297.14,297.14
2011-06-13,0.5070996543210526,10.243931125310723,285.98896922036823,296.74,296.74
2011-06-14,-0.6093173991768595,10.363865337184734,285.98545206199213,295.74,295.74
2011-06-15,-10.926273843621459,10.484326878835816,285.9819469647856,285.53999999999996,285.53999999999996
2011-06-16,-2.0446609382716474,10.606206964280773,285.97845397399084,294.53999999999996,294.53999999999996
2011-06-17,0.03464902057612562,10.730377996752225,285.97497298267166,296.74,296.74
2011-06-18,2.9109362304527053,10.857559776662697,285.9715039928846,299.74,299.74
2011-06-19,5.18375690534981,10.988196196956778,285.9680468976934,302.14,302.14
2011-06-20,5.053015967078181,11.122382385178923,285.9646016477429,302.14,302.14
2011-06-21,-0.08103664197528815,11.259868197408593,285.9611684445667,297.14,297.14
2011-06-22,-2.2178180740741027,11.400070641956745,285.95774743211734,295.14,295.14
2011-06-23,-3.3564560329218125,11.542117208654474,285.9543388242673,294.14,294.14
2011-06-24,-4.495833547325105,11.68489069598445,285.95094285134064,293.14,293.14
2011-06-25,-5.634798617284048,11.827239054591416,285.9475595626926,292.14,292.14
2011-06-26,-0.1722577119342077,11.968068844095512,285.9441888678387,297.74,297.74
2011-06-27,2.2928050041152233,12.10636443063953,285.9408305652452,300.34,300.34
2011-06-28,2.3613263539093623,12.241189155695622,285.937484490395,300.53999999999996,300.53999999999996
2011-06-29,1.4342442139917466,12.371605229091756,285.9341505569165,299.74,299.74
2011-06-30,3.31254334156381,12.496627992336755,285.93082866609944,301.74,301.74
2011-07-01,2.197250370370398,12.615230922735066,285.92751870689455,300.74,300.74
2011-07-02,0.08935874897116491,12.72642069100192,285.9242205600269,298.74,298.74
2011-07-03,2.3897110123456855,12.829354864980985,285.9209341226733,301.14,301.14
2011-07-04,-0.7010868148148575,12.92342746111052,285.9176593537043,298.14,298.14
2011-07-05,1.2172929053497796,13.008310800400864,285.91439629424934,300.14,300.14
2011-07-06,-0.8550842469135773,13.083939298492282,285.9111449484213,298.14,298.14
2011-07-07,1.0816458271604574,13.150448873071184,285.90790529976834,300.14,300.14
2011-07-08,3.6271976296296202,13.20812503030561,285.9046773400648,302.74,302.74
2011-07-09,0.9811513415637592,13.257387428721358,285.90146122971487,300.14,300.14
2011-07-10,-0.2569486748970462,13.298691644484506,285.89825703041254,298.94,298.94
2011-07-11,-0.08754962962962054,13.332484653034783,285.8950649765948,299.14,299.14
2011-07-12,-2.511095308641984,13.359210400784491,285.8918849078575,296.74,296.74
2011-07-13,-2.1280168559670756,13.379300290881247,285.8887165650858,297.14,297.14
2011-07-14,-0.3387612181070381,13.393201652329765,285.88555956577727,298.94,298.94
2011-07-15,0.8561843621398566,13.401402324303092,285.88241331355704,300.14,300.14
2011-07-16,-0.34369606584363055,13.404418816777365,285.87927724906626,298.94,298.94
2011-07-17,0.861118156378609,13.402730882609433,285.87615096101194,300.14,300.14
2011-07-18,0.4702435555555553,13.396722287068314,285.87303415737614,299.74,299.74
2011-07-19,-1.1165848230452866,13.386658416744297,285.869926406301,298.14,298.14
2011-07-20,1.3004644609053457,13.372708374214994,285.8668271648796,300.53999999999996,300.53999999999996
2011-07-21,-0.07871420576134369,13.354978138700005,285.8637360670613,299.14,299.14
2011-07-22,-1.4542306502057727,13.333577899297723,285.86065275090806,297.74,297.74
2011-07-23,0.9737715884773479,13.30865140074934,285.8575770107733,300.14,300.14
2011-07-24,0.805145283950651,13.280345774794853,285.8545089412545,299.94,299.94
2011-07-25,3.0397545349794086,13.24879663887674,285.85144882614384,302.14,302.14
2011-07-26,1.6774997860082408,13.214103449840081,285.8483967641517,300.74,300.74
2011-07-27,1.1183410041152229,13.176306174799834,285.84535282108493,300.14,300.14
2011-07-28,-0.8376912592593158,13.135374106024358,285.84231715323494,298.14,298.14
2011-07-29,-1.9904874403291615,13.091197482306768,285.8392899580224,296.94,296.94
2011-07-30,-1.5398534320987665,13.04358204858596,285.8362713835128,297.34,297.34
2011-07-31,-0.6855403456790441,12.992278714439294,285.83326163123974,298.14,298.14
2011-08-01,0.3727041316872146,12.937034846300946,285.8302610220118,299.14,299.14
2011-08-02,0.4351467983538555,12.877583193394571,285.82727000825156,299.14,299.14
2011-08-03,0.7020979094650102,12.813613150977062,285.8242889395579,299.34,299.34
2011-08-04,0.7739730699587994,12.744708994835264,285.8213179352059,299.34,299.34
2011-08-05,2.4513295802468633,12.670313157217095,285.81835726253604,300.94,300.94
2011-08-06,1.7349019917695614,12.589691160714779,285.81540684751565,300.14,300.14
2011-08-07,-0.1744131687242998,12.50194657728997,285.8124665914343,298.14,298.14
2011-08-08,-2.07564088888887,12.40610423007962,285.80953665880924,296.14,296.14
2011-08-09,-2.3678216954732534,12.301204530670702,285.80661716480256,295.74,295.74
2011-08-10,-2.2501209547324947,12.186412454589856,285.80370850014265,295.74,295.74
2011-08-11,-1.721883390946573,12.061072286033436,285.8008111049131,296.14,296.14
2011-08-12,-0.582685497942407,11.924760440682746,285.79792505725965,297.14,297.14
2011-08-13,1.5676315390945774,11.777318033803226,285.7950504271022,299.14,299.14
2011-08-14,1.3289636872427764,11.618848740491785,285.79218757226545,298.74,298.74
2011-08-15,4.300980938271607,11.449682408574404,285.78933665315395,301.53999999999996,301.53999999999996
2011-08-16,1.8831581234567238,11.270344268469557,285.7864976080737,298.94,298.94
2011-08-17,3.2747122304526783,11.081617348974419,285.7836704205729,300.14,300.14
2011-08-18,3.4745581563785777,10.884586802325032,285.7808550412964,300.14,300.14
2011-08-19,0.6812663045267868,10.68068219643851,285.7780514990347,297.14,297.14
2011-08-20,0.6930533662551284,10.471686638423364,285.7752599953215,296.94,296.94
2011-08-21,1.1077954897119184,10.259724263923488,285.7724802463646,297.14,297.14
2011-08-22,4.323095440329212,10.047192574847543,285.76971198482323,300.14,300.14
2011-08-23,1.3364111275719779,9.836633106484612,285.7669557659434,296.94,296.94
2011-08-24,0.7452007242798118,9.630586958006575,285.7642123177136,296.14,296.14
2011-08-25,-1.0529166748971193,9.43143465637354,285.76148201852357,294.14,294.14
2011-08-26,-1.8600799341563743,9.241314794329583,285.7587651398268,293.14,293.14
2011-08-27,-2.6781110781893744,9.062049042854198,285.75606203533516,292.14,292.14
2011-08-28,-4.708462090534965,8.895089192178318,285.75337289835664,289.94,289.94
2011-08-29,-7.352212806584362,8.741514978982934,285.7506978276014,287.14,287.14
2011-08-30,-6.810088823045305,8.60205193416897,285.7480368888763,287.53999999999996,287.53999999999996
2011-08-31,-4.082461234567859,8.477071098918259,285.7453901356496,290.14,290.14
2011-09-01,-1.7692628806584594,8.366505641771766,285.74275723888667,292.34,292.34
2011-09-02,-0.2699509465019787,8.26981321678835,285.74013772971364,293.74,293.74
2011-09-03,1.0165004115226566,8.185968461560037,285.7375311269173,294.94,294.94
2011-09-04,1.8915924279835963,8.113470174421934,285.7349373975945,295.74,295.74
2011-09-05,1.3572651193415481,8.050378330687579,285.73235654997086,295.14,295.14
2011-09-06,-0.984194633744778,7.99440595921385,285.72978867453094,292.74,292.74
2011-09-07,-0.5302868806584797,7.943052928414772,285.7272339522437,293.14,293.14
2011-09-08,1.5215631275720511,7.893744341253239,285.7246925311747,295.14,295.14
2011-09-09,1.5738708806584327,7.84396466277542,285.72216445656613,295.14,295.14
2011-09-10,1.8290286090534096,7.7913216090604465,285.7196497818861,295.34,295.34
2011-09-11,3.689261037037113,7.733589760742916,285.71714920221996,297.14,297.14
2011-09-12,2.756582979423854,7.668753607923236,285.7146634126529,296.14,296.14
2011-09-13,0.8327785349794681,7.595028739252712,285.7121927257678,294.14,294.14
2011-09-14,-0.4806255144032434,7.5108886442922085,285.70973687011104,292.74,292.74
2011-09-15,-0.9823992098765757,7.415104046940257,285.7072951629363,292.14,292.14
2011-09-16,0.9283168395061807,7.30681611560891,285.7048670448849,293.94,293.94
2011-09-17,0.2519898600823467,7.185557985898697,285.70245215401894,293.14,293.14
2011-09-18,-0.011299028806604383,7.051248106610444,285.70005092219617,292.74,292.74
2011-09-19,0.5381380740740838,6.9041975894058965,285.69766433652,293.14,293.14
2011-09-20,1.2996185020576263,6.745088274252964,285.6952932236894,293.74,293.74
2011-09-21,1.0721561810698859,6.574905647076434,285.69293817185365,293.34,293.34
2011-09-22,-0.34544355555556194,6.394843547843834,285.69060000771174,291.74,291.74
2011-09-23,0.24550268312754042,6.20621850746312,285.6882788094093,292.14,292.14
2011-09-24,2.443638518518526,6.010386883970284,285.6859745975112,294.14,294.14
2011-09-25,1.2476070452675003,5.808705266019729,285.6836876887128,292.74,292.74
2011-09-26,-0.1439465349794773,5.602528612369383,285.6814179226101,291.14,291.14
2011-09-27,-1.7323380411522749,5.39317299695108,285.67916504420117,289.34,289.34
2011-09-28,-0.9187824197530858,5.181853382718714,285.67692903703437,289.94,289.94
2011-09-29,-0.7042960329217749,4.969586033101734,285.67470999982004,289.94,289.94
2011-09-30,1.1103749794238524,4.757117067453294,285.6725079531228,291.53999999999996,291.53999999999996
2011-10-01,4.724785777777754,4.544891290319526,285.6703229319027,294.94,294.94
2011-10-02,0.7387783374485366,4.333066397357413,285.66815526519406,290.74,290.74
2011-10-03,-1.8475225020576431,4.121517199461607,285.66600530259603,287.94,287.94
2011-10-04,-3.8336861234567436,3.909812877814545,285.6638732456422,285.74,285.74
2011-10-05,-3.8189732345679204,3.6972139551534156,285.66175927941447,285.53999999999996,285.53999999999996
2011-10-06,-2.60234772016463,3.4826841805249273,285.65966353963967,286.53999999999996,286.53999999999996
2011-10-07,-1.3825193086420313,3.264933389260591,285.6575859193814,287.53999999999996,287.53999999999996
2011-10-08,-0.15799782716050004,3.0424717169904625,285.65552611017,288.53999999999996,288.53999999999996
2011-10-09,0.07283094650205157,2.813684990847719,285.6534840626502,288.53999999999996,288.53999999999996
2011-10-10,0.7116407572016215,2.576899486540924,285.65145975625745,288.94,288.94
2011-10-11,-0.03985303703706222,2.3303999283040184,285.64945310873304,287.94,287.94
2011-10-12,-0.17995851851850375,2.0724945794104315,285.64746393910804,287.53999999999996,287.53999999999996
2011-10-13,0.8928798024691105,1.801628217488883,285.645491980042,288.34,288.34
2011-10-14,2.779898995884821,1.5165640316949975,285.6435369724202,289.94,289.94
2011-10-15,3.8819347489712186,1.216466684385182,285.6415985666436,290.74,290.74
2011-10-16,4.199443226337451,0.9008803770012719,285.6396763966613,290.74,290.74
2011-10-17,4.332560329218097,0.569669039678331,285.63777063110354,290.53999999999996,290.53999999999996
2011-10-18,5.281084576131718,0.2230339688161962,285.6358814550521,291.14,291.14
2011-10-19,5.644431012345706,-0.13844019754844794,285.63400918520273,291.14,291.14
2011-10-20,1.021588016460953,-0.513742294551605,285.63215427809064,286.14,286.14
2011-10-21,-4.58893142386836,-0.9013857046889484,285.6303171285573,280.14,280.14
2011-10-22,-4.789092345679023,-1.299405682941881,285.62849802862087,279.53999999999996,279.53999999999996
2011-10-23,-0.781289086419747,-1.7054082208958903,285.6266973073156,283.14,283.14
2011-10-24,-0.3682612674896859,-2.116653816426947,285.6249150839166,283.14,283.14
2011-10-25,0.8470012839505898,-2.5301529138279193,285.6231516298773,283.94,283.94
2011-10-26,2.4613180576131413,-2.9427249699074878,285.62140691229433,285.14,285.14
2011-10-27,0.8714113580247158,-3.351092132900874,285.61968077487614,283.14,283.14
2011-10-28,-0.9259559506172081,-3.752017040794442,285.61797299141165,280.94,280.94
2011-10-29,-2.333743670781871,-4.14253992813542,285.6162835989173,279.14,279.14
2011-10-30,-2.9545431440329253,-4.5200694615858765,285.6146126056188,278.14,278.14
2011-10-31,-0.5906035884773928,-4.882357241512068,285.61296082998945,280.14,280.14
2011-11-01,-0.24389451851857302,-5.22743356020294,285.6113280787215,280.14,280.14
2011-11-02,-0.9160506995884248,-5.553663565855004,285.6097142654434,279.14,279.14
2011-11-03,-6.0082831275719855,-5.859836369519371,285.60811949709137,273.74,273.74
2011-11-04,0.27870735802474655,-6.1452509877375405,285.6065436297128,279.74,279.74
2011-11-05,2.344806979423879,-6.409793784627766,285.60498680520385,281.53999999999996,281.53999999999996
2011-11-06,2.990507720164601,-6.65395687122998,285.6034491510654,281.94,281.94
2011-11-07,-3.583136658436217,-6.8787942268464235,285.6019308852826,275.14,275.14
2011-11-08,-5.774576197530848,-7.085855645807612,285.60043184333847,272.74,272.74
2011-11-09,-6.381840065843562,-7.27711176196857,285.59895182781213,271.94,271.94
2011-11-10,-5.0025997695473166,-7.454890900526209,285.5974906700735,273.14,273.14
2011-11-11,-2.6342631769547324,-7.621785082118777,285.5960482590735,275.34,275.34
2011-11-12,0.5258956378600601,-7.78052021210749,285.5946245742474,278.34,278.34
2011-11-13,-0.5194911604937715,-7.933728615505743,285.5932197759995,277.14,277.14
2011-11-14,-0.3680007901234603,-8.083833164690873,285.5918339548143,277.14,277.14
2011-11-15,1.5825477530864305,-8.233014662244614,285.5904669091582,278.94,278.94
2011-11-16,2.934106074074066,-8.38322474600875,285.58911867193467,280.14,280.14
2011-11-17,3.6883250041152564,-8.536114210242488,285.58778920612724,280.74,280.74
2011-11-18,6.046450041152298,-8.692928306112435,285.58647826496014,282.94,282.94
2011-11-19,5.409237860082271,-8.854423663273394,285.5851858031911,282.14,282.14
2011-11-20,4.576907851851843,-9.020819549284113,285.58391169743226,281.14,281.14
2011-11-21,2.7491518683127083,-9.191807639140166,285.58265577082744,279.14,279.14
2011-11-22,0.9251713580247269,-9.366589286804242,285.5814179287795,277.14,277.14
2011-11-23,1.103724510288032,-9.54392267951971,285.58019816923166,277.14,277.14
2011-11-24,-1.7168313415637613,-9.722165014893676,285.5789963564574,274.14,274.14
2011-11-25,-3.5384967901234745,-9.899315560493562,285.577812350617,272.14,272.14
2011-11-26,-3.3635494979423584,-10.073096341185476,285.5766458391278,272.14,272.14
2011-11-27,-2.194434897119379,-10.241061657529883,285.57549655464925,273.14,273.14
2011-11-28,-2.2335936790123014,-10.400770604296667,285.57436428330897,272.94,272.94
2011-11-29,-1.0833261563786323,-10.549923025019552,285.5732491813982,273.94,273.94
2011-11-30,-0.14570087242799445,-10.686450619152026,285.57215149158003,274.74,274.74
2011-12-01,-1.6225169382715876,-10.808554448325879,285.57107138659745,273.14,273.14
2011-12-02,-2.515246880658424,-10.91476217909991,285.5700090597583,272.14,272.14
2011-12-03,-1.2249563127572287,-11.00400823943454,285.56896455219174,273.34,273.34
2011-12-04,-2.952247835390949,-11.075690164233777,285.5679379996247,271.53999999999996,271.53999999999996
2011-12-05,-2.097239440329247,-11.129689900033782,285.566929340363,272.34,272.34
2011-12-06,-1.259596905349781,-11.166341915832845,285.5659388211826,273.14,273.14
2011-12-07,-1.0385577613168948,-11.186408820606289,285.56496658192316,273.34,273.34
2011-12-08,-0.8329721152263687,-11.191040667762593,285.5640127829889,273.53999999999996,273.53999999999996
2011-12-09,-1.2413334650205456,-11.181744148554174,285.5630776135747,273.14,273.14
2011-12-10,-0.661805037037027,-11.160355756964236,285.5621607940013,273.74,273.74
2011-12-11,1.7077235884773927,-11.128985805809805,285.5612622173324,276.14,276.14
2011-12-12,-1.1304322633744732,-11.089949669548787,285.56038193292324,273.34,273.34
2011-12-13,0.2261404444444679,-11.045660549735487,285.559520105291,274.74,274.74
2011-12-14,0.17983209876547335,-10.99850880029777,285.5586767015323,274.74,274.74
2011-12-15,0.33290693004113336,-10.950758495396883,285.55785156535575,274.94,274.94
2011-12-16,0.48745534156375925,-10.904499248642367,285.5570439070786,275.14,275.14
2011-12-17,0.8453557201646049,-10.861609327590543,285.5562536074259,275.53999999999996,275.53999999999996
2011-12-18,2.808230452674877,-10.823711082056093,285.5554806293812,277.53999999999996,277.53999999999996
2011-12-19,1.577400888888917,-10.79212603868956,285.5547251498006,276.34,276.34
2011-12-20,1.3538602139918225,-10.767847974938036,285.5539877609462,276.14,276.14
2011-12-21,-0.6617020576131836,-10.751567050934796,285.55326910854797,274.14,274.14
2011-12-22,-1.0688866502057408,-10.743682896112261,285.552569546318,273.74,273.74
2011-12-23,1.132453135802507,-10.744342395140734,285.5518892593382,275.94,275.94
2011-12-24,1.5422377613168692,-10.753465988360972,285.5512282270441,276.34,276.34
2011-12-25,2.9601756707818936,-10.770761968038812,285.5505862972569,277.74,277.74
